,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10
TRMT2B,3.06975936445717,2.86185961570232,3.09903731127492,3.06589337595371,3.20573855534542,2.8757335338136,2.71444413758242,3.02048722222484,3.10655460622266,3.29984764277614
CENPI,0.495894507687502,0.248373130575246,0.38154360121179,0.226620680726915,0.286516672367227,0.224228062778845,0.403984430334209,0.360198706145232,0.372747058336776,0.480626003167571
DRP2,0.102444385504132,0.119296430065353,0.265316098524585,0.244251239954073,0.0659911383681333,0,0.312671756002556,0.415484491059554,0.0357976083409927,0.116666067387302
TAF7L,0.353735939201869,0.0526931359074403,0.266983221027415,0.056310309597163,0,0.0611323117087836,0.265027651141651,0.187834315749739,0.105529270037943,0
TIMM8A,4.60442626575762,3.69097310531418,4.70616356526562,3.94440143350889,4.5091212280623,4.07421177134433,4.6348708338368,4.75168408356398,3.67276455209752,3.66009591209766
BTK,3.09725401798416,3.17637100198272,2.93384009828474,3.46456785103423,2.58568670895762,3.26599016185936,3.1433667623229,3.3215241247439,3.03346182287765,2.78949689282724
GLA,5.05990575580305,4.80820620325136,5.18899710454768,5.07642987407664,5.15369536912404,5.14379821527243,4.93163037439207,4.82281716344466,4.82316755383518,5.10021384419191
HNRNPH2,5.85086838714327,5.6436326744081,5.68553700675091,5.46003847527051,5.8813405293135,5.27543609466996,5.52696032279175,5.5977173414048,5.51788899223532,6.05554941183437
ARMCX4,1.12806845474222,1.05194263020958,0.613627833031369,0.754845193134883,1.02443762976312,0.995546490141988,1.25582918397681,1.08617884355013,1.21792666223225,1.61721805618203
ARMCX1,4.94430666630975,4.87492527938805,4.81754375754711,5.06655279864687,5.21981718721056,4.96934675443906,4.8525917172198,4.71392796982234,4.63375974585274,5.29698375885758
ARMCX6,5.99805217408031,5.76071863704024,6.00205686079808,5.64155882101487,5.80719887654716,5.75138144096724,6.03259198519276,5.82670093502774,5.58645274079758,5.83281407139617
ARMCX3,6.32131230427743,6.01379868031128,6.15708186620636,5.8865973702991,6.29822702162646,6.33346966195199,6.10598428742838,5.90055907600958,5.76957660668459,6.21741211461588
ARMCX2,4.61915743841755,4.58002215930319,4.27706884285545,4.16806724669309,4.42118424939707,4.57263682946575,4.52742817462748,4.55172408809135,4.17889363092235,4.9964283672624
ZMAT1,1.81855663822206,2.47287327509652,2.06331951735968,2.49206920169322,1.60458447111792,1.9598256366161,1.78549364516342,1.76403342204469,2.08136017542296,2.22436511380355
BEX5,3.90228404484393,3.59502057393516,4.35353161619318,3.5424851526447,4.15153923730721,3.83342552336526,2.78895678736774,2.89255437441817,4.13259784054462,4.31844090275478
TMSB15A,5.5870192448832,4.7684717418456,3.70369030892656,2.56987717250195,3.77609738998251,2.79179176352465,5.54259529834439,4.92804681132911,3.80580037366616,3.27893750005526
ARMCX5,3.90338011200816,3.58872701005878,4.02725007212667,3.51610412816728,3.7202137442279,3.32700907195689,3.63558477751189,3.58034120402191,3.65633197772729,4.05269530009081
GPRASP1,1.56246445582487,1.87181956342424,1.36935613581637,1.57124707625328,1.95616371997015,1.8173982797995,1.53762011116573,1.42985280957745,1.75043440201551,2.188127557358
GPRASP2,2.07475970674395,2.1113907071718,1.72501862972369,2.0717650429575,2.27141493375584,1.83416982666816,1.79569220543945,1.76183149744195,1.35330480811352,2.71927063330669
BHLHB9,1.06524684064954,0.866097756084201,0.962862410274332,0.735630647890736,1.07844375524976,0.712114792151906,0.900898923635009,1.01801331827093,1.00507600633836,0.58512482365055
BEX1,1.09590134544014,1.77022692371337,0.855244064657169,1.39471835606737,3.04164355179548,2.87759325434699,1.61530866644574,1.75350371774423,1.19812256326532,0
NXF3,0,0,0.0729355169475092,0,0,0,0.0275640417918388,0,0.15852598257939,0
BEX4,7.2484858911076,7.29548569335832,6.93842402095227,7.28166402399855,7.16015380883648,7.29744047241958,7.09962865325888,7.09831747545331,7.19702517075466,7.62323242531662
TCEAL8,7.90510684554864,7.75108624351246,7.59505116243329,7.2879717246326,7.50609302715689,7.30938090294761,7.55952131711774,7.37135969975364,7.2292734560959,7.52719268657704
BEX2,5.5544763888213,5.1064617578705,4.8839966407514,4.61176197483357,5.43136494567723,5.42346162920369,4.06633205105585,3.78338897700608,5.46208294253852,5.50142925020327
TCEAL9,7.42517837640484,7.22119309410412,7.07695441237057,6.55569194590084,7.55494925972214,7.109259879484,7.41351100713671,7.19357961579561,6.81186460412078,7.43438974581603
BEX3,9.04168349569835,8.93983829712265,8.47935779801309,8.41629702431125,8.84742656536563,8.66962736156069,9.3411824536386,8.8083530860699,8.72636081697503,9.13899555088923
TCEAL4,7.44428852197245,7.28839880860191,7.4124037695422,7.10769449232785,7.60449589489153,7.74705363733945,7.56424190696226,7.44955928962572,7.07430067480535,7.76689088766025
TCEAL3,6.05988969337616,6.16271422664668,5.63210184804029,6.04852009710365,6.57464090570845,6.67298173796834,6.20866294217781,6.09517628192897,5.96212112820539,6.70007312531463
TCEAL1,5.90294110169585,5.93345013407561,6.16407266965481,5.67514042538313,5.98336694758766,6.09709100236522,5.84099379121455,5.65552229032742,5.6245507507303,5.88706066680938
MORF4L2,7.65393493926013,7.27002392232292,7.46534431468201,6.9729088060584,7.82117588181214,7.75223707505605,7.44249224652944,7.3602984433927,6.93916222313979,7.5023364425274
GLRA4,0.179516576829918,0.0538234626697747,0.547574137354029,0.166096763047616,0.0678532948576134,0.0211149548800176,0,0,0.072720930836677,0
TMEM31,0.270102790713731,0.351222039659169,0,0.198452769854803,1.03392535637327,0.566663226603562,0.247055669232945,0.174782967560874,0,0.957988493408892
RAB9B,0.443186987986916,0.761613995902603,0.851108421844283,0.571920080233193,0.383988688076605,0.99701017986553,0.407326424027839,0.378432655489874,0.522560707989314,1.59079124775294
TMSB15B,1.45757437539266,1.34162431228318,0.924786135132866,1.25560978967793,1.1244421610358,1.33930977241474,1.16206632951592,1.14533201644347,1.60859137715019,1.39181000926547
SLC25A53,2.20113845100827,2.18477141579336,2.55722037081157,2.4275573045702,2.89890799557434,2.68173521925894,2.4238209348917,2.50625391774027,2.75014751116559,2.82048659709477
ZCCHC18,1.66979008105914,1.92657611585344,1.30208096734792,1.77551450603686,1.9379984478267,2.33839362184909,1.83384270604421,1.50497878052303,2.30802823554507,1.50310374020013
FAM199X,3.15499738159416,2.86763258369635,3.1645549639108,2.83976476728245,3.03414284184166,2.93864582773254,3.19953634117871,3.28797815599642,2.85516841922646,2.94431595377545
SERPINA7,0,0.0521642839163204,0.0475876236196396,0,0,0,0.377842830627237,0.270764984123109,0,0
RNF128,4.39964880213661,2.99380003297765,5.76026817602077,4.04220512087271,4.52973652166987,2.6047533942225,4.79809992056669,5.17773892328442,3.75106433468398,3.18184942345979
TBC1D8B,2.19527190949822,2.04165927744756,2.19621616567323,1.93540645212961,2.25937225133079,1.84429667003322,2.29316226078644,2.25851198561707,1.82877760183532,2.2759932042529
MORC4,1.91816164657416,1.9756947963374,1.86434857126675,1.72053093161894,2.04311902291045,2.24626349201858,2.43477911424469,2.43751044729981,1.59331548012059,1.66814113321947
RIPPLY1,0.324269671175895,0.116832607975674,0.38660479953602,0,0,0.135074626222691,0,0.109464139243423,0.229074486111314,0
CLDN2,3.64208589167527,1.95160750720623,3.70464007175925,0.939209216152742,4.95436516850293,2.60687174766803,2.079216620323,2.49621704066224,2.44986832032986,2.69153524260252
RBM41,2.7008209272211,2.39653147480452,2.76497437256337,2.48218648788729,2.42946170653975,2.30444095985963,2.44946732267877,2.43762681081389,2.47317558265289,2.68108919653331
NUP62CL,2.02416473806478,1.01911599092356,2.5539511323047,1.29009759563776,2.35256292588388,1.29049315976741,2.4794954428246,2.54786889273645,1.46664253827662,1.07635591144748
FRMPD3,0.044533747011622,0.0593132284627375,0.0804387640284444,0.0940481215827549,0,0.0175068226395452,0.020370563565727,0.160485498804258,0.0305553128987368,0
PRPS1,5.1131422494682,5.10017083485175,5.14221689138945,5.20750738420965,5.20814908978776,5.70349018699637,5.27163425320453,5.21974574734983,5.07047191032627,5.36093827160235
TSC22D3,9.20722684197125,9.76457925774001,9.37468503109773,9.92457215557526,9.97462314774197,10.4917843154999,7.5900805882159,7.53944371734019,8.46284700426999,9.35979256805076
MID2,0.969141826629005,1.04852132782197,0.810785480517265,0.968955785412927,1.36371047141311,1.299087768842,0.86673763786712,0.654529591208439,1.08206042302035,1.40278826690439
VSIG1,0.815386241754488,1.60135681384425,1.11784123635043,1.33224651192911,2.01858946044998,2.41392113227365,0.725061349497349,0.632554144987918,1.76666970034537,1.50114804406264
PSMD10,6.24752403487447,5.87949504213231,5.69774304894979,5.49012654810916,5.72294315564243,5.38765231665191,5.76333118839368,5.71905166009082,5.82785668768135,5.74261598462494
ATG4A,3.85191457457303,3.89962145327157,3.72375383189927,3.5837659164978,3.43622735185711,3.81497959185429,3.4528024487832,3.31997787023984,3.95278280142428,4.2234054622694
COL4A5,0.764074356118516,1.6862011866314,1.67380135983401,1.58957512875164,0.827955046982547,0.999093156956516,0.889316865303086,0.562191769710148,1.92927658403697,0.904465552378979
NXT2,3.9558611369991,3.64823699313393,3.82207532857056,3.51072648291869,3.32441034917505,3.22032232623489,3.42123331739995,3.49391073821345,3.50380606476711,3.40031880242734
KCNE5,1.01662374241844,0.810139110649887,0.905603964777257,1.30197424579861,0.33376350491466,0.845529587426015,1.66961003226052,1.26788580154901,1.08255192065175,0.953704953565861
ACSL4,4.44315884606563,4.18588599859855,3.8699054215705,3.97284784106704,4.22407777583901,4.4053397726621,4.31436895692667,4.16159852690939,4.08718657886905,4.00767751437255
TMEM164,2.96341015762252,2.51604064281399,3.26276892041895,2.70257318947239,2.44002417949948,2.11588299975272,3.07646324941715,3.22707639356504,2.51623369993226,2.12234486170082
AMMECR1,2.83507089558884,2.78375245229179,2.91644354514776,2.48973149731658,2.38581190963953,2.5857472775172,2.85387204427027,2.89859389792391,2.86625422729427,2.60179647404632
PAK3,0.533330124322512,0.577772980069559,0.416041111915646,0.55091723388825,0.993512450313623,0.714168648850693,0.550555812065137,0.624348240076621,0.539188256906477,1.13023390767277
CAPN6,2.05577150664747,1.65178631568345,2.97123429292609,3.20973571054849,1.56266717233274,1.15685262029587,2.81533158568335,3.20078265061503,1.48871147831277,3.5050842069648
ALG13,4.6074210993233,4.61810865915008,4.53029290018216,4.37128290782167,4.11624198546501,4.6635330820402,4.23140033167438,4.21136224359483,4.42866891257862,4.68788174142557
AMOT,1.33436859972368,1.41681780926284,2.0342048938624,1.1483337908393,1.05679292504699,0.513200048897133,2.24731244526484,2.52865350822291,0.865130513513227,1.47615567892065
IL13RA2,2.9743591071609,2.16172546723685,1.51846365761181,1.70361966682847,3.28166036602681,0.784032282130943,1.93240215646604,0.810449041397094,4.77228736242662,2.13578092812518
PLS3,6.16423015227129,6.27293828298191,6.02230776800146,5.46716200357189,6.4632621620562,6.3537186906723,5.26261489051937,5.37675989843981,5.66226538263496,6.94344168311901
SLC6A14,0.646020743766205,1.54236362879493,1.56800681988469,0.584721611815345,0.591837894328756,0.551709129809433,2.28488959271303,1.44630800286039,3.30641813450869,0
CT83,0,0,0,0,0,3.33373310462826,0,0,0,0
KLHL13,1.39592769263839,1.11433238418143,1.29803605120411,1.71142510385544,1.25312888189176,1.26683985866226,0.706219845144288,0.760449524718255,1.110081377674,1.67403303513004
WDR44,3.87434702355176,3.63553785435011,3.49259558285418,3.56882503592555,3.6222916767678,3.86837235846998,3.23685277080033,3.13511141434289,3.45835280021873,3.87074791445591
DOCK11,3.40480881883781,3.53807863095687,3.02334994545544,3.41008255344836,3.25783474516815,3.66252255026307,2.65650115165839,2.9717672569078,2.82989092231296,3.45128027111935
IL13RA1,4.93965352969489,4.82458685233112,4.65912410604852,4.73615356893524,4.77100033369106,4.64720004433665,4.72991570143728,4.92688548400119,4.43169666151404,4.82285995773185
ZCCHC12,1.02076896324056,1.03993973807672,0.664966657851515,0.316917990323034,0.431929928782612,1.89722438222359,1.019229826566,0.639561717534876,0.459130284357484,1.93602968789736
LONRF3,1.75999144769584,1.52225281049317,2.06467684549579,2.21192280802546,3.0375602336074,2.78595716621805,2.37725343886843,2.48441241006921,1.5535409987416,2.08548100088641
PGRMC1,7.9344253856799,7.36422118063233,8.05180515589856,7.46171271891855,7.95276229930858,7.45800796239915,8.55231592467021,8.55439269016021,7.89494210282218,7.93320437299971
SLC25A43,4.38229151751124,4.17163693233827,4.60692435916933,4.45867239703738,4.85579510717749,4.34701777878823,4.62611670057851,4.63671641545965,4.46570099666173,4.66127803600226
SLC25A5,11.331911756691,10.5902555985328,11.0465920382734,10.4103561122822,10.4436108008852,10.2994062080519,11.3161918468042,11.1662260553872,10.4654467784631,10.0799418793806
UBE2A,6.21473748775442,5.91704891207156,6.02009833454804,5.77164819547057,6.01356379321055,5.89997415036123,5.99523649513036,6.0112594729867,5.81803092642159,5.92916339957825
NKRF,2.93640230583521,2.60294440858864,2.96769721296533,2.48555731522263,2.93625312723249,2.59183700921434,3.11923520780423,2.8548111094085,2.97680799331127,2.75701516447347
SOWAHD,2.06106104901746,1.72739150061938,2.45805766021806,2.52245993832107,2.18939763371604,2.04455944574043,3.3839831939643,3.49495557750048,3.58009679394754,2.276528099525
UPF3B,5.56824177927229,5.18251565628686,5.39687796166947,5.20430650778727,5.65925980725363,5.43469087185258,6.15269231818316,6.06219236824635,5.36921452448246,5.78790084239079
RNF113A,6.48711192473045,6.3759741623067,6.8242856175596,6.66879701736682,7.02375874885631,6.84353026838434,6.87483059234087,6.83381676052725,6.62101455586119,6.95778792043666
NDUFA1,11.2255255735986,11.096416445382,11.5467932748612,11.4135496773342,11.4533867384389,11.1209956098843,11.595273580152,11.820991219137,11.6487484523922,11.7609615388444
AKAP14,0.174809796216701,0.119324390064594,0.109073786097172,0,0,0,0.815233188565507,0.488407928671585,0,0
NKAP,4.44935786770339,4.0096774801385,4.48348050500435,4.26672704945273,4.44592606042423,4.36817226247302,4.87103774400691,4.84346619645628,4.28986207850366,4.49564558693039
RHOXF1-AS1,1.24464992805042,0.938688173481683,0.732099826069599,0.363016092196624,1.01167557430809,0.122865941718325,1.16509679440147,0.777328440151169,2.80746798744085,3.44993247029487
RHOXF1,0,0,0,0,0,0,0.349985599358114,0.46323011841386,0.869121483489339,0
ZBTB33,2.90613212573672,2.50845256422909,2.8217986030139,2.57960079799046,3.02581179451319,2.50128482319642,2.74694749701382,2.90584438243479,2.64806649420604,2.40206933852813
LAMP2,5.34290035172175,5.05472366055615,5.36757733177464,5.31462699275028,5.74513719383277,5.44512654533257,5.16302366570622,5.16744078308354,4.99756630054295,5.20183571022729
CUL4B,1.83841091398803,1.67617730698111,1.69921181533598,1.56872554603355,1.86918008396354,1.70636817779426,1.52715309774042,1.51723130231964,1.38900380223774,1.81137668380086
MCTS1,5.0231582051904,4.63097474702991,5.15581242800217,4.56280061308884,4.70271776626913,4.34979000939944,5.04285033587057,4.99312225819113,4.62250310358496,4.57797534669771
C1GALT1C1,6.14680537680038,5.86417922926032,6.27115273089012,5.83598262599716,5.92606816133102,5.60646911556054,6.04433384057162,5.94833418992988,6.15452020163023,6.05002998033994
THOC2,4.75025283458961,4.53880267038641,4.8028345643758,4.45092961493293,4.89372006280353,4.80098600069861,4.75538184357834,4.727571015259,4.34521531361344,4.68031570267093
XIAP,4.00172975530385,3.71710689601086,4.05331119090789,3.72582523043464,4.04447771566157,3.73891155123755,3.69275541642846,3.7969808963873,3.66585764744165,3.75858072798262
STAG2,3.8151309674218,3.58787901014448,3.68966243159618,3.59537914165511,4.07286199648223,3.88721708791395,3.42505846765637,3.40285327463267,3.36022761374175,3.97427386735571
SH2D1A,3.74178353058514,4.2175519795945,3.22340897230232,4.44253362264695,4.11454827661535,4.8007295817142,3.65216455691512,3.65807304060371,5.16512497961589,5.88393288785403
SMARCA1,4.21857146406698,4.25413895258009,3.44604452182221,3.63867407310668,4.45386394636888,4.70015313246099,4.03030364592844,3.74915479827713,3.44706341063141,4.22590283885682
OCRL,2.52412642538287,2.04633389357689,2.44611480704118,2.21624411556973,2.33053259995748,2.12550720583385,2.49690829886289,2.41395031329577,2.13726781680128,2.31364425255174
APLN,3.45995398950966,2.61632045776882,1.89047698796963,1.05062245893739,0.776992920816915,2.13295901930277,2.97250249449869,1.09791767002959,3.86763126604638,1.43941899626886
